0,0.9334576725959778
1,0.9590309858322144
2,0.95945143699646
3,0.9279156923294067
4,0.9853013753890991
5,0.9851465821266174
6,0.990416407585144
7,0.9905399680137634
8,0.9880896806716919
9,0.9866300821304321
10,0.9885707497596741
11,0.986237645149231
12,0.9867292642593384
13,0.9805556535720825
14,0.9757174253463745
15,0.9755163192749023
16,0.9714570045471191
17,0.9711806178092957
18,0.9839019775390625
19,0.9843460917472839
20,0.9812248945236206
21,0.977910041809082
22,0.9883706569671631
23,0.9895437359809875
24,0.9858778119087219
25,0.9869804382324219
26,0.9872226119041443
27,0.9819257259368896
28,0.9808931350708008
29,0.9802685976028442
30,0.9837478399276733
31,0.9874377846717834
32,0.9916002750396729
33,0.9912734031677246
34,0.9876497983932495
35,0.9896754622459412
36,0.9897933006286621
37,0.9917775392532349
38,0.9860793948173523
39,0.9882456660270691
40,0.9914290308952332
41,0.9897200465202332
42,0.9881451725959778
43,0.9892951250076294
44,0.9850704669952393
45,0.9927781820297241
46,0.9912587404251099
47,0.9898591041564941
48,0.9869358539581299
49,0.991337239742279
50,0.9923021197319031
51,0.9874848127365112
52,0.9807264804840088
53,0.9892758727073669
54,0.989483118057251
55,0.9880521297454834
56,0.9890175461769104
57,0.9877610206604004
58,0.98979252576828
59,0.984699010848999
60,0.9889034628868103
61,0.9912934899330139
62,0.9898419976234436
63,0.9864150285720825
64,0.9887264966964722
65,0.9885000586509705
66,0.9882051944732666
67,0.989434540271759
68,0.9828507304191589
69,0.988551914691925
70,0.9913274049758911
71,0.991326630115509
72,0.9894955158233643
73,0.9907826781272888
74,0.9877592325210571
75,0.9876991510391235
76,0.9890943765640259
77,0.9845878481864929
78,0.987852156162262
79,0.9909931421279907
80,0.989201545715332
81,0.9894459843635559
82,0.9837561845779419
83,0.9891843795776367
84,0.9843968152999878
85,0.9893579483032227
86,0.9873657822608948
87,0.9879007339477539
88,0.9898638129234314
89,0.9862390160560608
90,0.9924061298370361
91,0.9848325848579407
92,0.9908233880996704
93,0.9916638731956482
94,0.986125111579895
95,0.9900558590888977
96,0.9849333763122559
97,0.9919741153717041
98,0.9905837178230286
99,0.9895650148391724
